null,10,99.5356240272522,1.0,0.0
"{""sequence"": [""action(govco, phishing, sally, email, link to fake bank login page)"", ""action(sally, credential submission, govco, web, enters login credentials)"", ""action(govco, account takeover, acc_sally, sms, verification code sent to her phone)"", ""action(govco, access, acc_sally, online banking, views account details)"", ""action(govco, money transfer, acc_olivia, online banking, initiates fast transfer of 2000.00)"", ""transaction(acc_sally, fast payment, acc_olivia, 2000.00)"", ""action(govco, identity theft, nina, dark web, purchases nina's personal information)"", ""action(insurancenet, sim swap, nina, phone call, confirms her identity and initiates sim swap)"", ""action(nina, receives sms confirmation, insurancenet, sms, receives sim swap confirmation)""]}",2,18.759920120239258,0.5,0.0
"{""sequence"": [""action(james, phishing, grace, email, posed as bankofamerica representative requesting password change)"", ""action(grace, password change submission, james, online, changes password to fraudster's choice)"", ""action(govco, sim swap, grace, call, gains control over grace's phone number)"", ""action(govco, two-factor authentication bypass, chase, email, uses compromised phone to bypass 2fa on chase account)"", ""action(govco, account takeover, chase, online, gains access to grace's chase account)"", ""transaction(acc_grace, fast payment, acc_govco, 1500.00)"", ""action(govco, identity theft, bill, call, uses compromised chase account to obtain bill's personal information)"", ""action(insurancenet, account creation, bill, online, creates new insurance policy with bill's stolen identity)"", ""transaction(acc_bill, fast payment, acc_insurancenet, 3000.00)""]}",1,10.905615091323853,0.0,0.0
"{""sequence"": [""action(govco, impersonation, olivia, email, posed as bankofamerica representative)"", ""action(olivia, sensitive info submission, govco, phone, shared bank account details)"", ""action(govco, account takeover, bankofamerica, call, used stolen bank credentials to reset password)"", ""action(govco, sim swap, wellsfargo, phone, swapped sim card associated with olivia's number)"", ""action(olivia, two-factor authentication bypass, bankofamerica, sms, confirmed account takeover using govco's sim)"", ""transaction(acc_olivia, fast payment, acc_govco, 3000.00)""]}",3,25.084985733032227,0.6666666666666666,0.0
null,10,90.5146541595459,0.1,0.9
null,10,92.35730910301208,1.0,0.0
"{""sequence"": [""action(james, identity theft, olivia, email, stole personal information)"", ""action(govco, sim swap, olivia, phone, gained control over her phone number)"", ""action(govco, account takeover, olivia, online, logged into her bank account using sim swap code)"", ""action(govco, money transfer, olivia, bankofamerica, transferred funds from acc_olivia to acc_govco)"", ""action(insurancenet, phishing, bill, email, tricked him to reveal his insurance details)"", ""action(insurancenet, identity theft, bill, online, used stolen info to access bill's insurance account)"", ""action(insurancenet, policy alteration, bill, online, changed payment details for premiums)"", ""transaction(acc_bill, fast payment, acc_insurancenet, 1200.00)""]}",1,9.227755069732666,0.0,0.0
null,10,163.22443890571594,0.2,0.8
null,10,104.16120481491089,1.0,0.0
"{""sequence"": [""action(govco, impersonation, sally, email, posed as bank representative requesting account details)"", ""action(sally, sensitive info submission, govco, phone, shared 2fa code and account number)"", ""action(govco, social engineering, firstfinancial, call, impersonated sally to change her phone number associated with the account)"", ""action(govco, account takeover, sally, sms, successfully took over sally's account using new phone number)"", ""transaction(acc_sally, fast payment, acc_govco, 500.00)""]}",3,19.853377103805542,0.3333333333333333,0.3333333333333333
"{""sequence"": [""action(james, phishing, olivia, email, posed as bankofamerica representative)"", ""action(olivia, account access, james, sms, provided otp for sim swap)"", ""action(govco, sim swap, james, phone carrier, gained control over phone number)"", ""action(james, identity theft, bill, call, impersonated as bill to reset password)"", ""action(bill, account takeover, james, email, granted access to account)"", ""action(govco, money transfer, james, bank wire, transferred funds from acc_james to acc_govco)"", ""transaction(acc_james, fast payment, acc_govco, 5000.00)""]}",1,13.847623825073242,0.0,0.0
"{""sequence"": [""action(james, identity theft, nina, email, obtained personal details)"", ""action(govco, sim swap, nina, phone, gained control over sim card)"", ""action(govco, account takeover, acc_nina, sms, verification code provided via sms)"", ""action(govco, social engineering, wellsfargo, call, transferred funds to acc_govco)"", ""action(insuranceco, phishing, james, email, filled out insurance claim form with fraudulent details)"", ""transaction(acc_james, fast payment, acc_govco, 5000.00)""]}",1,6.729068994522095,0.0,0.0
"{""sequence"": [""action(james, impersonation, grace, email, posed as james' lawyer)"", ""action(grace, sensitive info submission, james, phone, provided new password for bankofamerica)"", ""action(govco, account takeover, bankofamerica, sms, confirmed new password)"", ""action(govco, funds transfer, james, bank wire, transferred 5000.00 from acc_james to acc_govco)"", ""action(insurancenet, account creation, james, website, created fake insurance policy under james' name)"", ""action(insuranceco, identity theft, james, email, claimed fake insurance payout at insurancenet)"", ""transaction(acc_govco, fast payment, acc_insuranceco, 10000.00)""]}",1,8.59816598892212,0.0,0.0
"{""sequence"": [""action(sally, phishing, olivia, email, sent malicious link for credential harvesting)"", ""action(olivia, compromised account, sally, call, verified access to sally's bankofamerica account)"", ""action(govco, identity theft, sally, database, stolen personal information from government database)"", ""action(govco, account takeover, sally, bankofamerica, impersonated as sally for unauthorized transactions)"", ""action(govco, sim swap, sally, mobile carrier, swapped sally's sim card to intercept 2fa codes)"", ""action(govco, transaction, sally, fast payment, transferred 5000.00 from sally's bankofamerica account to acc_govco)"", ""transaction(acc_govco, fast payment, acc_insuranceco, 3000.00)""]}",1,9.26963210105896,0.0,0.0
"{""sequence"": [""action(govco, phishing, olivia, email, sent fake tax notice)"", ""action(olivia, password change request, govco, phone, verified via text message)"", ""action(govco, account takeover, olivia, sms, changed password)"", ""action(govco, identity theft, olivia, online, stolen personal information)"", ""action(govco, social engineering, firstfinancial, call, claimed account was frozen)"", ""action(olivia, account information verification, firstfinancial, phone, gave account details)"", ""action(govco, bank transfer initiation, olivia, online banking, initiated transfer of 5000.00 from acc_olivia to acc_fishmaster)"", ""transaction(acc_olivia, fast payment, acc_fishmaster, 5000.00)""]}",1,8.804874897003174,0.0,0.0
null,10,228.72778820991516,0.2,0.8
"{""sequence"": [""action(govco, phishing, sally, email, sent fake bankofamerica email requesting account verification)"", ""action(sally, information submission, govco, email, provided login credentials in response to phishing email)"", ""action(govco, account takeover, bankofamerica, sms, reset password via text message)"", ""transaction(acc_sally, fast payment, acc_govco, 2500.00)"", ""action(govco, identity theft, sally, email, stole personal data from compromised bankofamerica account)"", ""action(insuranceco, account takeover, sally, sms, reset insurance policy password via text message)"", ""transaction(acc_sally, fast payment, acc_insuranceco, 1000.00)"", ""action(govco, sim swap, sally, call, gained access to sally's phone number)"", ""action(chase, account takeover, sally, online, logged into sally's chase account using her new sim)"", ""action(govco, information theft, bill, email, sent fake chase statement requesting confirmation of details)"", ""action(bill, information submission, govco, email, provided chase login credentials in response to phishing email)"", ""action(govco, account takeover, firstfinancial, sms, reset password via text message)"", ""transaction(acc_bill, fast payment, acc_govco, 3000.00)""]}",3,47.44148087501526,0.3333333333333333,0.3333333333333333
"{""sequence"": [""action(james, impersonation, bill, email, posed as bill's utility company representative)"", ""action(bill, sensitive info submission, james, phone, shared utility account number and zip code)"", ""action(govco, account takeover, bill, phishing, utilized compromised utility account details to access bill's bankofamerica account)"", ""action(govco, unauthorized access, firstfinancial, sms, sim swap on bill's phone number)"", ""action(govco, money transfer, bill, fast payment, transferred 2000.00 from acc_bill to acc_conedison)"", ""transaction(acc_bill, fast payment, acc_conedison, -2000.00)""]}",1,7.946812868118286,0.0,0.0
null,10,154.37377309799194,0.3,0.7
"{""sequence"": [""action(james, phishing, nina, email, sent fraudulent banking link)"", ""action(nina, credential theft, james, website, entered compromised password)"", ""action(govco, account takeover, james, sms, activated two-factor authentication on james' account)"", ""action(govco, identity theft, bill, call, claimed to be from govco verifying new address for bill)"", ""action(bill, address change request, govco, mail, confirmed new address)"", ""action(insurancenet, sim swap, nina, call, took control of nina's phone number)"", ""action(insurancenet, access to bank account, bill, sms, sent fake bank otp to bill)"", ""action(bill, otp entry, insurancenet, website, entered sms otp received from insurancenet)"", ""action(insurancenet, account takeover, bill, website, gained access to bill's bank of america account)"", ""transaction(acc_bill, fast payment, acc_govco, 10000.00)""]}",2,27.4354989528656,0.5,0.0
"{""sequence"": [""action(govco, impersonation, sally, phone, posed as sally's bank representative from wellsfargo)"", ""action(sally, sensitive info submission, govco, email, provided personal details for verification)"", ""action(govco, sim swap, sally, phone_provider, intercepted sim card and gained access to calls/messages)"", ""action(govco, account takeover, sally, online banking, logged into sally's bankofamerica account)"", ""transaction(acc_sally, ach, acc_govco, 2000.00)""]}",2,23.01966118812561,0.0,0.5
null,10,145.0758330821991,0.0,1.0
null,10,115.6547269821167,0.4,0.6
"{""sequence"": [""action(govco, phishing, sally, email, sent fake chase login link)"", ""action(sally, login credentials submission, govco, web, entered login credentials)"", ""action(govco, account takeover, sally, call, claimed account takeover)"", ""action(govco, impersonation, sally, email, posed as chase agent)"", ""action(govco, sensitive info submission, sally, email, asked for new password and security questions)"", ""action(sally, password change, govco, web, changed password to 'hackme123!')"", ""action(govco, two-factor authentication bypass, sally, sim swap, swapped sim card on sally's phone)"", ""action(sally, bank transfer initiation, acc_sally, sms, initiated transfer to acc_insurancenet)"", ""transaction(acc_sally, fast payment, acc_insurancenet, 7000.00)""]}",7,94.5352349281311,0.0,0.8571428571428571
"{""sequence"": [""action(sally, impersonation, olivia, email, posed as a family member in need of financial assistance)"", ""action(olivia, sensitive info submission, sally, phone, shared bank account number over call)"", ""action(govco, account takeover, olivia, phishing, clicked on malicious link from email)"", ""action(govco, sim swap, olivia, phone, swapped sim card to intercept text messages)"", ""action(olivia, password reset, wellsfargo, phone, received verification code and reset password)"", ""transaction(acc_olivia, fast payment, acc_govco, 3500.00)""]}",4,41.57472085952759,0.0,0.75
"{""sequence"": [""action(govco, phishing, sally, email, posing as bankofamerica customer service)"", ""action(sally, credential submission, govco, sms, sharing login details)"", ""action(govco, account takeover, sally, call, verifying credentials with bankofamerica)"", ""action(govco, identity theft, bill, email, posing as insuranceco agent)"", ""action(bill, personal info submission, govco, sms, sharing ssn and dob)"", ""action(govco, sim swap, bill, phone, requesting sim swap with mobile provider)"", ""action(govco, account takeover, insurancenet, call, verifying credentials with insuranceco)"", ""transaction(acc_sally, fast payment, acc_bill, 3000.00)""]}",2,17.180253744125366,0.0,0.5
"{""sequence"": [""action(govco, phishing, bill, email, sent fake tax notice)"", ""action(bill, credential submission, govco, email, provided login credentials)"", ""action(govco, account takeover, bankofamerica, email, gained access to account acc_bill)"", ""action(govco, sim swap, bill, call, swapped sim card)"", ""action(govco, impersonation, bill, phone, posed as bill calling from bankofamerica)"", ""action(bill, personal info submission, govco, phone, verified identity)"", ""action(govco, money transfer request, firstfinancial, email, requested to transfer funds to acc_fishmaster)"", ""transaction(acc_bill, fast payment, acc_fishmaster, 5000.00)""]}",1,8.55803894996643,0.0,0.0
"{""sequence"": [""action(sally, identity theft, nina, email, stolen nina's personal information)"", ""action(govco, account takeover, nina, phishing, gained access to nina's govco account)"", ""action(govco, sim swap, nina, call, swapped sim card for control over nina's phone)"", ""action(nina, bank transfer, sally, sms, transferred 5000.00 from acc_nina to acc_sally)"", ""action(insurancenet, account takeover, sally, phishing, gained access to sally's insurancenet account)"", ""action(insurancenet, claim submission, sally, web, filed fraudulent insurance claim for 10000.00)""]}",1,8.106868982315063,0.0,0.0
null,10,232.19541597366333,0.1,0.9
"{""sequence"": [""action(sally, identity theft, nina, email, claimed ownership of account acc_nina)"", ""action(govco, account takeover, sally, sms, verification code sent to acc_sally)"", ""action(sally, sensitive info submission, govco, call, provided verification code)"", ""action(govco, social engineering, bankofamerica, call, claimed to be sally and requested to transfer funds)"", ""action(sally, authorization, bankofamerica, call, approved transaction)"", ""transaction(acc_sally, fast payment, acc_govco, 10000.00)"", ""action(insurancenet, account takeover, bill, sms, verification code sent to acc_bill)"", ""action(bill, sensitive info submission, insurancenet, call, provided verification code)"", ""action(insurancenet, social engineering, firstfinancial, call, claimed to be bill and requested to transfer funds)"", ""action(bill, authorization, firstfinancial, call, approved transaction)"", ""transaction(acc_bill, fast payment, acc_insuranceco, 5000.00)""]}",1,15.72655200958252,0.0,0.0
"{""sequence"": [""action(govco, phishing, sally, email, sent fake tax form with malware)"", ""action(sally, malware execution, govco, computer, allowed access to personal data)"", ""action(govco, identity theft, sally, computer, stolen social security number and address)"", ""action(govco, account takeover, bankofamerica, online_banking, posed as sally)"", ""action(govco, sim swap, firstfinancial, phone, swapped sim card for sally's phone)"", ""action(govco, transfer initiation, sally, online_banking, transferred 3500.00 from acc_sally to acc_insuranceco)"", ""transaction(acc_sally, fast payment, acc_insuranceco, 3500.00)""]}",4,43.353023052215576,0.75,0.0
null,10,162.63498306274414,0.1,0.9
"{""sequence"": [""action(james, phishing, bill, email, posed as paypal representative)"", ""action(bill, sensitive info submission, james, email, sent login credentials)"", ""action(govco, account takeover, bill, call, using stolen credentials)"", ""action(govco, sim swap, bill, phone company, impersonating bill)"", ""action(bill, two-factor authentication bypass, govco, sms, shared one-time passcode)"", ""action(govco, identity theft, nina, call, using stolen identity)"", ""transaction(acc_nina, fast payment, acc_bill, 500.00)""]}",1,10.578094244003296,0.0,0.0
